year,name,category,description,url,num_projects,projects_url,contact_email,mailing_list,irc_channel,twitter_url,blog_url,topics,technologies
2025,GNU Image Manipulation Program,End user applications,GIMP is a cross-platform image editor,https://www.gimp.org/,3,https://summerofcode.withgoogle.com/programs/2025/organizations/gnu-image-manipulation-program,,,https://www.gimp.org/discuss.html#irc-matrix,https://twitter.com/GIMP_Official,https://www.gimp.org/news/,"graphics, design, photography, illustration","c, GEGL"
2025,Micro Electronics Research Lab - UITU,Other,Accelerating Engineering Innovation,https://www.merledupk.org,5,https://summerofcode.withgoogle.com/programs/2025/organizations/micro-electronics-research-lab-uitu,,,https://discord.gg/BZC54d7a,https://twitter.com/merluit,,"iot, embedded, Processor, System on Chip, RISC-V","RISCV, Processor, Hardware, systemonchip, memory"
2025,CircuitVerse.org,Science and medicine,Build and learn logic circuits in the cloud!,http://circuitverse.org/,6,https://summerofcode.withgoogle.com/programs/2025/organizations/circuitverseorg,,https://github.com/CircuitVerse/CircuitVerse/discussions,,https://twitter.com/circuitverse?lang=en,https://blog.circuitverse.org/,"education, web, simulation, pedagogy, digital logic design","javascript, ruby, rails, canvas, vue"
2025,Git,Programming languages,"Fast,Scalable,Distributed revision control system",https://git-scm.com/,3,https://summerofcode.withgoogle.com/programs/2025/organizations/git,mailto:git@vger.kernel.org,https://git-scm.com/community,https://git-scm.com/community,,,"version control, dvcs","shell script, git, c language"
2025,checkstyle,Programming languages,Helps to adheres of Java coding standard,https://checkstyle.org,5,https://summerofcode.withgoogle.com/programs/2025/organizations/checkstyle,,https://groups.google.com/g/checkstyle-devel,https://discord.gg/FsUsYC2ura,https://x.com/checkstyle_java,,"static code analysis‎, code review tool, coding standards, coding conventions, artificial-intelligence","java, antlr, artificial-intelligence"
2025,Neovim,End user applications,hyperextensible Vim-based text editor,https://neovim.io/,3,https://summerofcode.withgoogle.com/programs/2025/organizations/neovim,,https://github.com/neovim/neovim/discussions,https://matrix.to/#/#neovim:matrix.org,https://bsky.app/profile/neovim.io,,"ai, editor, text-editor","c, lua"
2025,CRIU,Operating systems,Chekpoint/Restore for Linux tasks and containers,https://criu.org,3,https://summerofcode.withgoogle.com/programs/2025/organizations/criu,,criu@lists.linux.dev,https://gitter.im/save-restore/CRIU,,https://criu.org,"cloud, containers, Checkpoint/Restore","c, python, linux, go"
2025,AOSSIE,End user applications,Australian Umbrella Org for Open-Source Projects,https://www.aossie.org,19,https://summerofcode.withgoogle.com/programs/2025/organizations/aossie,,,https://discord.gg/fuuWX4AbJt,https://twitter.com/aossie_org,,"web, artificial intelligence, communication, mobile, blockchain","python, javascript, flutter, Blockchain, Solidity"
2025,Zulip,End user applications,Organized chat for distributed teams,https://zulip.com/,12,https://summerofcode.withgoogle.com/programs/2025/organizations/zulip,,,https://chat.zulip.org/,,https://blog.zulip.com/,"great developer tooling, visual design, teaching quality codebase, team chat, integrations","python, django, flutter, css, typescript"
2025,OpenMS,Science and medicine,OpenMS GSoC: Advancing Algorithms & AI for Biomedical Insights,https://openms.de,2,https://summerofcode.withgoogle.com/programs/2025/organizations/openms,,,https://discord.com/invite/4TAGhqJ7s5,https://twitter.com/openmsteam?s=21&t=frinz1Od6YuV4uNOlFpFrg,,"automation, deep learning, algorithms, webdev","python, cython, c++, r, pytorch"
2025,PEcAn Project,Science and medicine,Develop and promote tools for ecosystem modeling,https://pecanproject.github.io/,3,https://summerofcode.withgoogle.com/programs/2025/organizations/pecan-project,,,https://join.slack.com/t/pecanproject/shared_invite/enQtMzkyODUyMjQyNTgzLWEzOTM1ZjhmYWUxNzYwYzkxMWVlODAyZWQwYjliYzA0MDA0MjE4YmMyOTFhMjYyMjYzN2FjODE4N2Y4YWFhZmQ,https://twitter.com/PEcAnProject,,"data science, ecosystem models, scientific visualization, climate science, Ecological Forecasting,","r, docker, api, geospatial"
2025,KDE Community,End user applications,Control your digital life,https://kde.org/,12,https://summerofcode.withgoogle.com/programs/2025/organizations/kde-community,,https://mail.kde.org/mailman/listinfo/kde-devel,https://userbase.kde.org/IRC_Channels,https://twitter.com/kdecommunity,,"education, science, applications, desktop environment","c++, qt, qml, data structures"
2025,Jenkins,Programming languages,"Jenkins, build great things at any scale",https://jenkins.io,5,https://summerofcode.withgoogle.com/programs/2025/organizations/jenkins-wp,,https://community.jenkins.io/c/contributing/gsoc/6,https://gitter.im/jenkinsci/gsoc-sig,https://x.com/jenkinsci,https://www.jenkins.io/blog,"developer tools, automation, continuous integration, continuous delivery, devops","javascript, java, go, docker, kubernetes"
2025,OpenCV,Media,++ beneficial uses of computer vision in society,https://opencv.org/,9,https://summerofcode.withgoogle.com/programs/2025/organizations/opencv,,https://groups.google.com/g/opencv-gsoc-202x,,https://twitter.com/opencvlibrary,https://open-cv.slack.com/,"robotics, computer vision, ai, deep learning","python, c++, deep learning, ai"
2025,Wagtail,Web,The powerful Python CMS for modern websites,https://wagtail.org/,4,https://summerofcode.withgoogle.com/programs/2025/organizations/wagtail,,https://github.com/wagtail/gsoc/discussions,,https://x.com/wagtailcms,https://wagtail.org/blog/,"web, accessibility, cms","python, javascript, django"
2025,Invesalius,Science and medicine,3D Medical visualization and neuronavigation tool,https://invesalius.github.io/,6,https://summerofcode.withgoogle.com/programs/2025/organizations/invesalius,,https://github.com/invesalius/invesalius3/discussions,,,https://invesalius.github.io/publication.html,"ehealth, medical imaging, 3D Reconstruction, 3d printing, Neuronavigation","python, cython, numpy, dicom, Vtk"
2025,GNSS-SDR,Science and medicine,An open source GNSS software-defined receiver,https://gnss-sdr.org/,3,https://summerofcode.withgoogle.com/programs/2025/organizations/gnss-sdr,,https://sourceforge.net/projects/gnss-sdr/lists/gnss-sdr-developers,,,https://github.com/gnss-sdr/gnss-sdr/issues,"gnss, geolocation, navigation, software defined radio, communications","c, c++, sdr"
2025,BeagleBoard.org,Science and medicine,Open hardware computing for educators and makers,https://www.beagleboard.org,4,https://summerofcode.withgoogle.com/programs/2025/organizations/beagleboardorg,mailto:gsoc@beagleboard.org,https://bbb.io/gsocml,https://bbb.io/gsocchat,https://twitter.com/beagleboardorg,https://www.beagleboard.org/blog,"robotics, iot, ai, software defined radio, Personal Server","linux, fpga, risc-v, dsp, Zephyr RTOS"
2025,Sugar Labs,End user applications,Learning software for children,https://sugarlabs.org,11,https://summerofcode.withgoogle.com/programs/2025/organizations/sugar-labs,,https://lists.sugarlabs.org/listinfo/sugar-devel,https://discord.com/channels/1078051575580336249/1078051576284975226,,,"education, programming languages, games, desktop, generative AI","python, gtk, typescript, javascipt, LLM"
2025,IOOS,Science and medicine,"Our eyes on the ocean, coasts, and Great Lakes",https://ioos.noaa.gov/,8,https://summerofcode.withgoogle.com/programs/2025/organizations/ioos,mailto:ocefpaf@gmail.com,https://groups.google.com/g/ioos_tech/,,https://x.com/usioosgov,,"open data, open science, data management, Oceanography, Marine Biodiversity","python, java, r, Zarr, NetCDF"
2025,The Rust Foundation,Programming languages,A language empowering everyone,https://www.rust-lang.org,18,https://summerofcode.withgoogle.com/programs/2025/organizations/the-rust-foundation,,https://rust-lang.zulipchat.com/#narrow/stream/421156-gsoc,,https://twitter.com/rustlang,https://blog.rust-lang.org/,"compilers, programming languages","python, rust"
2025,Machine Learning for Science (ML4SCI),Science and medicine,Machine learning applications in science,https://ml4sci.org/,31,https://summerofcode.withgoogle.com/programs/2025/organizations/machine-learning-for-science-ml4sci,,https://simba3.web.cern.ch/simba3/SelfSubscription.aspx?groupName=ml4sci-announce,https://app.gitter.im/#/room/#ML4SCI_general:gitter.im,,,"machine learning, science and medicine, algorithms, physics, astronomy","python, machine learning, c++, data analysis, artificial intelligence"
2025,DBpedia,Science and medicine,Global and Unified Access to Knowledge Graphs.,https://www.dbpedia.org/,5,https://summerofcode.withgoogle.com/programs/2025/organizations/dbpedia,mailto:dbpedia@infai.org,https://forum.dbpedia.org/,https://dbpedia.slack.com/,https://twitter.com/dbpedia,https://www.dbpedia.org/blog/,"machine learning, semantic web, linked data, knowledge graph, largelanguagemodel","python, javascript, java, scala, rdf"
2025,Chromium,Operating systems,"Fast, seamless, safe, and reliable web for all",https://chromium.org,15,https://summerofcode.withgoogle.com/programs/2025/organizations/chromium-lj,,https://www.chromium.org/developers/technical-discussion-groups/,,https://twitter.com/ChromiumDev,https://blog.chromium.org/,"web, browser, operating-system","python, javascript, java, c++, git"
2025,Open Science Initiative for Perfusion Imaging,Science and medicine,Open access resources for perfusion imaging,https://osipi.ismrm.org/,5,https://summerofcode.withgoogle.com/programs/2025/organizations/open-science-initiative-for-perfusion-imaging,mailto:ismrmosipi@gmail.com,,https://join.slack.com/t/osipi/shared_invite/zt-3112fcp6p-yKIpC9r~N0vMJIBoSQA42w,https://twitter.com/OSIPI_ISMRM,,"artificial intelligence, data visualization, data analysis, medical imaging, reproducible science","python, github"
2025,Swift,Programming languages,"Fast, safe, and expressive programming language",https://swift.org,4,https://summerofcode.withgoogle.com/programs/2025/organizations/swift,,https://forums.swift.org,,https://twitter.com/SwiftLang,,"compilers, cross-platform, Packages, Server development, Standard Libraries","c++, cmake, swift"
2025,AFLplusplus,Security,State of the art fuzzing for better security,https://aflplus.plus,0,https://summerofcode.withgoogle.com/programs/2025/organizations/aflplusplus,mailto:afl@aflplus.plus,,,,,"fuzzing, ci","llvm, rust, fuzzing, qemu"
2025,INCF,Science and medicine,An open & FAIR neuroscience standards organization,https://www.incf.org,25,https://summerofcode.withgoogle.com/programs/2025/organizations/incf,mailto:mathew@incf.org,,,https://twitter.com/INCForg,,"machine learning, data visualization, neuroscience, brain modelling, neuroimage processing","python, javascript, java, c++, gpu"
2025,CERN-HSF,Science and medicine,Umbrella for Particle Physics-related projects,http://hepsoftwarefoundation.org/activities/gsoc.html,25,https://summerofcode.withgoogle.com/programs/2025/organizations/cern-hsf,mailto:hsf-gsoc-admin@googlegroups.com,,,https://twitter.com/hepsoftfound,,"machine learning, big data, algorithmics, particle physics, Performance Optimisation","python, c/c++, data analysis, artificial intelligence, container orchestration"
2025,Open Science Labs,Science and medicine,The community open to science and technology.,https://opensciencelabs.org,4,https://summerofcode.withgoogle.com/programs/2025/organizations/open-science-labs,,,https://opensciencelabs.org/discord,https://twitter.com/opensciencelabs,https://opensciencelabs.org/blog/,"devops, devtools, open-science","python, javascript, c++, docker, AST"
2025,OpenWISP,End user applications,The Hackable Network Management System,https://openwisp.org,5,https://summerofcode.withgoogle.com/programs/2025/organizations/openwisp,,https://groups.google.com/forum/#!aboutgroup/openwisp,https://gitter.im/openwisp/general,https://www.linkedin.com/company/openwisp/,https://openwisp.org/blog/,"networking, network management system, wifi, vpn, sdn","python, javascript, django, lua, openwrt"
2025,52°North Spatial Information Research GmbH,Science and medicine,Innovative ideas & technologies in geoinformatics,https://52north.org/,2,https://summerofcode.withgoogle.com/programs/2025/organizations/52north-spatial-information-research-gmbh,mailto:gsoc@52north.org,gsoc-52n@52north.org,https://52n-gsoc.slack.com/ssb/redirect,https://twitter.com/fivetwon,https://blog.52north.org/,"citizen science, spatial information infrastructures, open standards, data analytics, Geoinformation","javascript, android, java, web services, ogc standards"
2025,Center for Translational Data Science,Science and medicine,Develop translational data science.,https://ctds.uchicago.edu,4,https://summerofcode.withgoogle.com/programs/2025/organizations/center-for-translational-data-science,mailto:ctds-jobs@lists.uchicago.edu,,,,https://www.linkedin.com/company/center-for-translational-data-science,"machine learning, artificial intelligence, devops, MLOps, Data Meshes","golang, docker, postgres, gpu, LLMs"
2025,Waycrate,End user applications,Writing robust tools for the Wayland protocol,https://waycrate.github.io/,4,https://summerofcode.withgoogle.com/programs/2025/organizations/waycrate,mailto:waycrate@gmail.com,,https://discord.gg/KKZRDYrRYW,https://twitter.com/waycrate,,"security, graphics, Wayland, ScreenCapture, Desktop Portals","c, c++, rust, wayland, Zig"
2025,GRAME,Programming languages,Domain specific language for audio,https://faust.grame.fr,3,https://summerofcode.withgoogle.com/programs/2025/organizations/grame,mailto:research@grame.fr,https://faust.grame.fr/community/help/,https://discord.gg/qPPcXzJdmR,,https://github.com/grame-cncm/faustideas,"audio, compiler, digital signal processing, function programming language","c, javascript, c++, rust, typescript"
2025,International Catrobat Association,Programming languages,Free visual coding apps for computational thinking,https://www.catrobat.org,7,https://summerofcode.withgoogle.com/programs/2025/organizations/international-catrobat-association,mailto:contact@catrobat.org,,https://github.com/Catrobat/Catroid#contributing,https://x.com/Pocket_Code,,"education, visual programming, mobile programming, game engines, creativity tools","javascript, swift, kotlin, php, flutter"
2025,CGAL Project,Science and medicine,C++ library of computational geometry,https://www.cgal.org,5,https://summerofcode.withgoogle.com/programs/2025/organizations/cgal-project,mailto:gsoc-cgal@inria.fr,,,,,"geometry, mesh processing, computation geometry, geometry processing","c++, qt"
2025,The Julia Language,Science and medicine,A fresh approach to technical computing,https://julialang.org,13,https://summerofcode.withgoogle.com/programs/2025/organizations/the-julia-language,,https://discourse.julialang.org,https://julialang.org/slack/,https://twitter.com/JuliaLanguage,https://julialang.org/blog/,"math, artificial intelligence, science, data science, graphs","machine learning, julia, data science, compilers, garbage-collection"
2025,LabLua,Operating systems,Programming Language Research with emphasis on Lua,http://www.lua.inf.puc-rio.br,3,https://summerofcode.withgoogle.com/programs/2025/organizations/lablua,,https://groups.google.com/g/labluagsoc,https://matrix.to/#/#lablua:matrix.org,https://twitter.com/labluapucrio,,"compilers, scripting languages, kernel scripting, statically-typed languages","lua, luarocks, kernel, lunatik, pallene"
2025,"Department of Biomedical Informatics, Emory University",Security,Biomedical research to advance healthcare,https://med.emory.edu/departments/biomedical-informatics/,3,https://summerofcode.withgoogle.com/programs/2025/organizations/department-of-biomedical-informatics-emory-university,mailto:mzeydab@emory.edu,,http://bit.ly/emory-bmi,https://twitter.com/emorybmi,,"cloud, data integration, workflows, data security, ML/AL","python, javascript, java, bash, Colab"
2025,PostgreSQL,Data,The Most Advanced Open Source Relational Database,https://postgresql.org,7,https://summerofcode.withgoogle.com/programs/2025/organizations/postgresql,,pgsql-hackers@lists.postgresql.org,http://pgtreats.info/slack-invite,,https://planet.postgresql.org/,"web, database, ui, sql, Benchmark","c, python, postgresql, javascript, go"
2025,BRL-CAD,Media,3D CAD & other computer-aided tech (CAx),https://opencax.github.io/,6,https://summerofcode.withgoogle.com/programs/2025/organizations/brl-cad,mailto:devs@brlcad.org,https://sourceforge.net/p/ifcopenshell/discussion/,https://web.libera.chat/?channel=#openscad,,,"geometry, 2d/3d graphics, ray tracing, high-performance computing, deep neural net rendering","python, c/c++, opengl, opencl, scripting"
2025,kro | Kube Resource Orchestrator,Infrastructure and cloud,Simplify Kubernetes API and resource management.,https://kro.run/,2,https://summerofcode.withgoogle.com/programs/2025/organizations/kro-kube-resource-orchestrator,,,https://communityinviter.com/apps/kubernetes/community,,https://kro.run/,"automation, kubernetes, configuration management, cloud native","prometheus, golang, kubernetes, controller-runtime, CEL"
2025,Oppia Foundation,End user applications,"Free platform for interactive, tutor-like lessons",https://www.oppia.org,6,https://summerofcode.withgoogle.com/programs/2025/organizations/oppia-foundation,,https://github.com/oppia/oppia/discussions,,https://x.com/oppiaorg,https://www.oppia.org/blog,"education, web, ai, nonprofit, social impact","python, google app engine, angular, typescript, Apache Beam"
2025,API Dash,Development tools,Next-gen Open Source AI powered API DevTool,https://apidash.dev,2,https://summerofcode.withgoogle.com/programs/2025/organizations/api-dash,mailto:ankit@apidash.dev,,https://discord.com/invite/bBeSdtJ6Ue,https://x.com/apidashdev,https://www.linkedin.com/company/apidash/,"testing, api, developer tools, automation, GenAI","flutter, api, ai, dart, ui/ux"
2025,KubeVirt,Infrastructure and cloud,Building a virtualization API for Kubernetes,https://kubevirt.io,0,https://summerofcode.withgoogle.com/programs/2025/organizations/kubevirt,,https://groups.google.com/forum/#!forum/kubevirt-dev,https://kubernetes.slack.com/archives/C0163DT0R8X,https://twitter.com/kubevirt,,"virtualization, containers, kubernetes","golang, grpc"
2025,OSGeo (Open Source Geospatial Foundation),End user applications,The Open Source Geospatial Foundation,https://www.osgeo.org/,9,https://summerofcode.withgoogle.com/programs/2025/organizations/osgeo-open-source-geospatial-foundation,mailto:gsoc-admin@osgeo.org,https://www.osgeo.org/community/communications/,https://wiki.osgeo.org/wiki/Google_Summer_of_Code_Recommendations_for_Students#How_to_get_in_contact_via_IRC,https://x.com/osgeo,http://planet.osgeo.org/,"open science, gis, citizen science, geolocation, mapping","c, python, javascript, java, c++"
2025,GitLab,Infrastructure and cloud,Everyone can contribute,https://about.gitlab.com/community/,5,https://summerofcode.withgoogle.com/programs/2025/organizations/gitlab,mailto:contributors@gitlab.com,,https://discord.gg/gitlab,https://twitter.com/gitlab,,"cloud, ai, devops, git, DevSecOps","javascript, ruby on rails, go, ruby, vue"
2025,OpenMRS,Science and medicine,"Write Code, Save Lives.",https://openmrs.org/,8,https://summerofcode.withgoogle.com/programs/2025/organizations/openmrs,,https://talk.openmrs.org/,https://slack.openmrs.org/,https://twitter.com/openmrs,,"platform, frontend, Electronic Medical Record System, QA automation","mysql, javascript, java, reactjs, fhir"
2025,Stichting SU2,Science and medicine,Computational Fluid Dynamics and Optimization,https://su2foundation.org,3,https://summerofcode.withgoogle.com/programs/2025/organizations/stichting-su2,,https://www.cfd-online.com/Forums/su2/,https://su2devteam.slack.com,,https://www.cfd-online.com/Forums/su2/,"aerodynamics, Computational Fluid Dynamics, Multi-Disciplinary Optimization, Adjoint Design Optimization, Fluid Dynamics","python, c++"
2025,Apache DataFusion,Data,Foundational library for DBs and compute engines,https://datafusion.apache.org/,2,https://summerofcode.withgoogle.com/programs/2025/organizations/apache-datafusion,,dev@datafusion.apache.org,https://discord.gg/jHzkpK4em5,https://x.com/apachedatafusio,https://datafusion.apache.org/blog/,"databases, big data, OLAP","python, rust, sql, arrow"
2025,The JPF team,Programming languages,JPF is a Java VM used to verify and debug software,https://github.com/javapathfinder/jpf-core/wiki,3,https://summerofcode.withgoogle.com/programs/2025/organizations/the-jpf-team-hg,,https://groups.google.com/g/java-pathfinder,https://discord.gg/sX4YZUVHK7,https://twitter.com/Java_Pathfinder,,"model checking, symbolic execution, verification of concurrent systems, program analysis, test input generation","android, java, distributed systems, jvm"
2025,GeomScale,Science and medicine,Scalable geometric and statistical software,https://geomscale.github.io,6,https://summerofcode.withgoogle.com/programs/2025/organizations/geomscale,mailto:geomscale@gmail.com,https://groups.google.com/g/geomscale-gsoc,https://gitter.im/GeomScale/community?utm_source=share-link&utm_medium=link&utm_campaign=share-link,https://mobile.twitter.com/GeomScale,https://www.linkedin.com/company/geomscale/,"mathematics, data science, computational biology, computational geometry, statistics","python, c++, r, jupyter, github-actions"
2025,Django Software Foundation,Web,Web framework for perfectionists with deadlines,https://www.djangoproject.com,3,https://summerofcode.withgoogle.com/programs/2025/organizations/django-software-foundation-8o,,https://forum.djangoproject.com/c/internals/mentorship/10,,,https://www.djangoproject.com/weblog/,"web, python","python, django"
2025,Google DeepMind,Artificial Intelligence,Google DeepMind's open-source projects,https://github.com/google-deepmind,38,https://summerofcode.withgoogle.com/programs/2025/organizations/google-deepmind-sq,mailto:webpaige@google.com,,,https://twitter.com/googleaidevs,,"python, Jax, AI,, Gemma","python, javascript, typescript, Jax, Gemma"
2025,Mixxx,End user applications,DJ Mixing App With Powerful Features For All DJs,https://mixxx.org,3,https://summerofcode.withgoogle.com/programs/2025/organizations/mixxx,,,https://mixxx.zulipchat.com/,,https://mixxx.org/news/,"music, dj, streaming","javascript, c++, qt, pytorch, onnx"
2025,Checker Framework,Security,Prevent programming errors via simple verification,https://checkerframework.org/,2,https://summerofcode.withgoogle.com/programs/2025/organizations/checker-framework,mailto:checker-framework-gsoc@googlegroups.com,,,,,"software engineering, verification, bug finding, programmer productivity, type systems","java, compilers, Verification, formal methods, type systems"
2025,R project for statistical computing,Science and medicine,R software for statistical computing & graphics,https://www.r-project.org/,21,https://summerofcode.withgoogle.com/programs/2025/organizations/r-project-for-statistical-computing,mailto:gsoc-r@googlegroups.com,gsoc-r@googlegroups.com,,,https://rweekly.org/,"visualization, machine learning, data science, graphics, statistics","c, javascript, c++, r-project, fortran"
2025,RTEMS Project,Operating systems,A real-time operating system for Earth & Space,https://www.rtems.org/,8,https://summerofcode.withgoogle.com/programs/2025/organizations/rtems-project,mailto:https://lists.rtems.org/mailman/listinfo/devel,,https://www.rtems.org/discord,,,"kernel, embedded, real-time, multicore, rtos","python, c/c++, assembly, posix"
2025,The ns-3 Network Simulator Project,Science and medicine,ns-3 is a simulation tool for computer networks.,https://www.nsnam.org,4,https://summerofcode.withgoogle.com/programs/2025/organizations/the-ns-3-network-simulator-project,,https://groups.google.com/g/ns-developers,https://ns-3.zulipchat.com,,,"computer networking, network simulation","python, django, c++"
2025,webpack,Web,webpack is the module bundler for web projects,https://webpack.js.org,1,https://summerofcode.withgoogle.com/programs/2025/organizations/webpack,mailto:evenstensberg@gmail.com,,https://twitter.com/evenstensberg,https://twitter.com/webpack?lang=en,https://medium.com/webpack,"web development, javascript, webassembly, Node.js, webpack","javascript, typescript, node"
2025,freifunk,Operating systems,Free and open wireless networks,https://freifunk.net/en,5,https://summerofcode.withgoogle.com/programs/2025/organizations/freifunk,mailto:gsoc-org-admins@freifunk.net,,https://matrix.to/#/#freifunk-gsoc2021:bau-ha.us,https://social.freifunk.net/@freifunk,https://blog.freifunk.net,"security, embedded systems, routing, wireless networks, federation","c, python, javascript, rust, openwrt"
2025,ArduPilot,Science and medicine,World's most advanced autonomous vehicle software,https://ardupilot.org/,5,https://summerofcode.withgoogle.com/programs/2025/organizations/ardupilot,,https://discuss.ardupilot.org/c/google-summer-of-code/131,https://discord.com/channels/674039678562861068/805671364873682954,https://twitter.com/ardupilotteam?lang=en,,"robotics, ai, Drone, autonomous vehicle, unmanned vehicle","python, lua, c++, pixhawk"
2025,Open Technologies Alliance - GFOSS,Science and medicine,Promote Open Standards and Open Source,http://www.gfoss.eu,8,https://summerofcode.withgoogle.com/programs/2025/organizations/open-technologies-alliance-gfoss,mailto:info@eellak.gr,https://lists.ellak.gr/gsoc-developers/listinfo.html,,https://twitter.com/eellak,https://gfoss.eu/,"web, robotics, open hardware, c++, Artificial Inteligence","javascript, c/c++, nodejs, python 3, Machine Learning (ML)"
2025,Processing Foundation,Programming languages,To empower all people to learn to program,http://processingfoundation.org,3,https://summerofcode.withgoogle.com/programs/2025/organizations/processing-foundation,,http://discourse.processing.org,,https://twitter.com/ProcessingOrg,https://medium.com/@ProcessingOrg,"education, web, graphics, creative coding, design","javascript, java, typescript, webgl, GitHub Actions"
2025,OpenAstronomy,Science and medicine,Look at the Universe with the power of Open Source,https://openastronomy.org/,5,https://summerofcode.withgoogle.com/programs/2025/organizations/openastronomy,mailto:openastronomy.organization@gmail.com,https://community.openastronomy.org/,https://openastronomy.element.io/#/room/#openastronomy:openastronomy.org,https://astrodon.social/@OpenAstronomy,https://openastronomy.org/Universe_OA/,"image processing, astronomy, data analysis, solar physics, high energy astrophysics","c, python, c++, julia"
2025,FreeCAD,End user applications,Cross-platform 3D parametric modeler,https://freecad.org,3,https://summerofcode.withgoogle.com/programs/2025/organizations/freecad,,https://forum.freecad.org,https://matrix.to/#/#FreeCAD_FreeCAD:gitter.im,https://twitter.com/freecadnews,https://blog.freecad.org/,"engineering, graphics, cad, 3d, architecture, BIM, CAM","python, c++, qt, OpenCASCADE, OpenInventor"
2025,Debian,Operating systems,The Universal Operating System,https://debian.org,8,https://summerofcode.withgoogle.com/programs/2025/organizations/debian,mailto:outreach@debian.org,https://lists.debian.org/debian-outreach,,,https://bits.debian.org/,"ai, CI/CD, autopkgtest, raspberrypi_builds, mobian","python, java, perl, c++, rust"
2025,CNCF,Data,Building sustainable ecosystems for cloud native,https://cncf.io,11,https://summerofcode.withgoogle.com/programs/2025/organizations/cncf,mailto:soc@cncf.io,https://github.com/cncf/mentoring/discussions,,https://twitter.com/cloudnativefdn,,"cloud, cloud native, observability","prometheus, kubernetes, OpenTelemetry, envoy"
